Year,Date,Island,Island Number,Observer 1,Observer 2,Observer 3,Observer 4,Start time,End time,Total time (h:mm),Starting location,Lat,Long,Ending location,Lat,Long,Beaufort,Temp,Cloud,Wind (knots),Precip,Point or Transect,Location,SPECIES_CO,SPECIES,TAX_NO,On water,Flying,"Cliff/rock -      TUPU = all, Other Sp. = non-nesting",Cliff/Rock0-0Other0Sp0-0nest0only, TUPU Burrow Entry/Nest,TUPU Burrow Exit,All Sp. Carrying Fish,Total,More detail?,Notes
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,SW,PIGU,Pigeon Guillemot,290,0,1,31,2,0,0,0,34,,150 m
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,SW,GWGU,Glaucous-winged Gull ,440,0,0,206,0,0,0,0,206,,150 m
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,SW,BAEA,Bald Eagle,3520,0,0,3,0,0,0,0,3,"2 adults, 1 juvenile",150 m
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,SW,BLOY,Black Oystercatcher,2870,0,0,2,0,0,0,0,2,,150 m
2016,8/6/2016,Protection Island,156035,Corey VanStratt,Drew Schwitters,,,10:32,11:56,1:24,SE,48.11953,-122.93772,N,48.13385,-122.92215,1,59,3,,N,P,WNW,TUPU,Tufted Puffin,120,0,1,0,0,0,0,1,1,,"Flat calm, no swell"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,PIGU,Pigeon Guillemot,290,0,4,0,3,0,0,0,7,"SW-NW, 400 m",time = 08:22-08:34
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,RHAU,Rhinoceros Auklet ,150,1,0,0,0,0,0,0,1,"SW-NW, 400 m",time = 08:22-08:34
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,DCCO,Double-crested Cormorant,1200,1,0,0,0,0,0,0,1,"SW-NW, 400 m",time = 08:22-08:34
2016,8/7/2016,Protection Island,156035,Corey VanStratt,Drew Schwitters,,,10:32,11:56,1:24,SE,48.11953,-122.93772,N,48.13385,-122.92215,1,59,3,,N,T,,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,"Flat calm, no swell"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,NW ,PIGU,Pigeon Guillemot,290,0,60,18,6,0,0,2,84,,"300 m, time = 08:38-08:53"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,NW ,PECO,Pelagic Cormorant,1230,0,0,98,0,0,0,0,98,,"300 m, time = 08:38-08:53"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,NW ,GWGU,Glaucous-winged Gull ,440,0,6,89,0,0,0,0,95,,"300 m, time = 08:38-08:53"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,NW ,RHAU,Rhinoceros Auklet ,150,0,1,0,0,0,0,0,1,,"300 m, time = 08:38-08:53"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,NW ,DCCO,Double-crested Cormorant,1200,0,1,0,0,0,0,0,1,,"300 m, time = 08:38-08:53"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,P,NW ,BRAC,Brandts Cormorant,1220,0,1,0,0,0,0,0,1,,"300 m, time = 08:38-08:53"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,PIGU,Pigeon Guillemot,290,5,5,22,3,0,0,0,35,NW-SW,time = 08:58-09:04
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,GWGU,Glaucous-winged Gull ,440,0,5,5,0,0,0,0,10,NW-SW,time = 08:58-09:04
2016,8/8/2016,Protection Island,156035,Corey VanStratt,Drew Schwitters,,,10:32,11:56,1:24,SE,48.11953,-122.93772,N,48.13385,-122.92215,1,59,3,,N,P,NW,TUPU,Tufted Puffin,120,0,1,0,0,0,0,0,1,,"Flat calm, no swell"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,GWGU,Glaucous-winged Gull ,440,0,9,309,0,0,0,0,318,NW-SW ,"moved around Miner Island, time = 09:17-09:26"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,PIGU,Pigeon Guillemot,290,19,17,6,0,0,0,0,42,NW-SW ,"moved around Miner Island, time = 09:17-09:26"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,BAEA,Bald Eagle,3520,0,0,3,0,0,0,0,3,"1 adult, 2 juv, NW-SW ","moved around Miner Island, time = 09:17-09:26"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,BLOY,Black Oystercatcher,2870,0,0,3,0,0,0,0,3,NW-SW ,"moved around Miner Island, time = 09:17-09:26"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,PIGU,Pigeon Guillemot,290,33,3,6,0,0,0,0,42,NW-SW ,"moved around Miner Island, time = 09:17-09:26"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,GWGU,Glaucous-winged Gull ,440,0,0,95,0,0,0,0,95,NW-SW ,"moved around Miner Island, time = 09:17-09:26"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,BAEA,Bald Eagle,3520,0,1,0,0,0,0,0,1,"1 juvenile, NW-SW","moved around Miner Island, time = 09:17-09:26"
2015,7/21/2015,Smith Island,156034,Corey VanStratt,Willie Richards,Kerry Julvezan,,8:03,9:26,1:23,S,48.31549,-122.833041,NW,48.322967,-122.844,2,61,2,,N,T,,PIGU,Pigeon Guillemot,290,26,2,0,0,0,0,1,28,NW-SW,"moved around Miner Island, time = 09:17-09:26"
2016,8/9/2016,Protection Island,156035,Corey VanStratt,Drew Schwitters,,,10:32,11:56,1:24,SE,48.11953,-122.93772,N,48.13385,-122.92215,1,59,3,,N,T,,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,"Flat calm, no swell"
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,,GWGU,Glaucous-winged Gull ,440,0,0,37,3,0,0,0,40,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,,PIGU,Pigeon Guillemot,290,29,0,47,0,0,0,0,76,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,,BLOY,Black Oystercatcher,2870,0,2,2,0,0,0,0,4,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,,PECO,Pelagic Cormorant,1230,1,0,2,0,0,0,0,3,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,,BRAC,Brandts Cormorant,1220,2,0,6,0,0,0,0,8,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,,BAEA,Bald Eagle,3520,0,0,1,0,0,0,0,1,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2016,8/10/2016,Protection Island,156035,Corey VanStratt,Drew Schwitters,,,10:32,11:56,1:24,SE,48.11953,-122.93772,N,48.13385,-122.92215,1,59,3,,N,P,N,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,"Flat calm, no swell"
2008,6/25/2008,Puffin Island,156003,"Pearson, S.","Hodum, P.","Hamel, N.",,2:18,2:48,0:30,,,,,,,1,66,0,,N,,,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,
2007,6/27/2007,Rounded Island,174007,"Pearson, S. ","Jeffries, S. ","Gould, J. ",,13:50,14:20,0:30,,47.83027778,-124.555,,,,2,,,,,,,TUPU,Tufted Puffin,120,38,25,2,0,5,5,0,65,,
2015,7/23/2015,Silversides,155039,Drew Schwitters,Nick Metheny,Erin Stehr,,11:16,11:31,0:15,N,48.254283,-124.709317,N,48.254283,-124.709317,2,65,1,,N,P,N,GWGU,Glaucous-winged Gull ,440,24,0,16,0,0,0,0,40,,4 ft swell at 10 seconds
2015,7/23/2015,Silversides,155039,Drew Schwitters,Nick Metheny,Erin Stehr,,11:16,11:31,0:15,N,48.254283,-124.709317,N,48.254283,-124.709317,2,65,1,,N,P,N,PIGU,Pigeon Guillemot,290,14,0,3,0,0,0,0,17,,4 ft swell at 10 seconds
2015,7/23/2015,Silversides,155039,Drew Schwitters,Nick Metheny,Erin Stehr,,11:16,11:31,0:15,N,48.254283,-124.709317,N,48.254283,-124.709317,2,65,1,,N,P,N,BLOY,Black Oystercatcher,2870,0,0,3,0,0,0,0,3,,4 ft swell at 10 seconds
2015,7/23/2015,Silversides,155039,Drew Schwitters,Nick Metheny,Erin Stehr,,11:16,11:31,0:15,N,48.254283,-124.709317,N,48.254283,-124.709317,2,65,1,,N,P,N,PECO,Pelagic Cormorant,1230,8,0,7,0,0,0,0,15,,4 ft swell at 10 seconds
2015,7/23/2015,Silversides,155039,Drew Schwitters,Nick Metheny,Erin Stehr,,11:16,11:31,0:15,N,48.254283,-124.709317,N,48.254283,-124.709317,2,65,1,,N,P,N,RHAU,Rhinoceros Auklet ,150,8,0,0,0,0,0,0,8,,4 ft swell at 10 seconds
2015,7/23/2015,Silversides,155039,Drew Schwitters,Nick Metheny,Erin Stehr,,11:16,11:31,0:15,N,48.254283,-124.709317,N,48.254283,-124.709317,2,65,1,,N,P,N,BRAC,Brandts Cormorant,1220,2,0,0,0,0,0,0,2,,4 ft swell at 10 seconds
2015,7/23/2015,Silversides,155039,Drew Schwitters,Nick Metheny,Erin Stehr,,11:16,11:31,0:15,N,48.254283,-124.709317,N,48.254283,-124.709317,2,65,1,,N,P,N,BAEA,Bald Eagle,3520,0,0,1,0,0,0,0,1,,4 ft swell at 10 seconds
2009,6/2/2009,Rounded Island,174007,"Olafson, T.","Snider, I.","Spees, A. ",,9:40,9:55,0:15,,48.04805556,-124.6052778,,,,0,,3,,F,,,TUPU,Tufted Puffin,120,0,1,1,0,0,0,0,2,,
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,COMU,Common Murre,300,25,0,1220,0,0,0,0,1245,,"4 ft swell at 10 seconds, 6 BLSW"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,PIGU,Pigeon Guillemot,290,15,0,37,2,0,0,0,54,,"4 ft swell at 10 seconds, 6 BLSW"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,BRAC,Brandts Cormorant,1220,0,0,22,0,0,0,0,22,,"4 ft swell at 10 seconds, 6 BLSW"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,PECO,Pelagic Cormorant,1230,0,0,153,10,0,0,0,163,,"4 ft swell at 10 seconds, 6 BLSW"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,GWGU,Glaucous-winged Gull ,440,0,0,335,35,0,0,0,370,,"4 ft swell at 10 seconds, 6 BLSW"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,WGWH,Western Glaucous-winged Hybrid Gull,,0,0,8,0,0,0,0,8,,"4 ft swell at 10 seconds, 6 BLSW"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,BLOY,Black Oystercatcher,2870,0,0,3,0,0,0,0,3,,"4 ft swell at 10 seconds, 6 BLSW"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SSW,BAEA,Bald Eagle,3520,0,0,1,0,0,0,0,1,,"4 ft swell at 10 seconds, 6 BLSW"
2009,6/22/2009,Rounded Island,174007,"Olafson, T.","Snider, I.","Spees, A. ",,10:00,10:30,,,48.03555556,-124.5844444,,,,2,,2,,N,,,TUPU,Tufted Puffin,120,40,5,0,0,0,1,0,45,,
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SE,COMU,Common Murre,300,0,0,122,0,0,0,0,122,,"4 ft swell at 10 seconds, one BAEA in tree "
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,SE,PECO,Pelagic Cormorant,1230,0,0,37,0,0,0,0,37,,"4 ft swell at 10 seconds, one BAEA in tree "
2010,7/1/2010,Rounded Island,174007,"Snider, I.","Merrill, R.",,,11:39,11:49,0:10,,48.01611111,-124.6116667,,48.06555556,-124.6455556,2,57,3,,R,,,TUPU,Tufted Puffin,120,0,0,50,0,0,1,0,50,,
2010,7/20/2010,Rounded Island,174007,"Olafson, T.","Merrill, R.",,,10:25,10:46,0:21,,48.02666667,-124.6111111,,48.04222222,-124.9447222,1,57,3,,F,,,TUPU,Tufted Puffin,120,0,6,8,0,6,0,1,14,,
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,NE,DCCO,Double-crested Cormorant,1200,0,0,2,0,0,0,0,2,,"4 ft swell at 10 seconds, one PEFA on cliff"
2015,7/23/2015,Tatoosh Island,155001,Drew Schwitters,Nick Metheny,Erin Stehr,,8:48,9:47,0:59,S,48.390317,-124.738233,SE,48.38935,-124.732867,2,64,2,,N,P,NE,PEFA,Peregrine Falcon,3560,0,0,1,0,0,0,0,1,,"4 ft swell at 10 seconds, one PEFA on cliff"
2010,7/27/2010,Rounded Island,174007,"Snider, I.","Merrill, R.",,,14:30,15:00,0:30,,48.01333333,-124.6041667,,48.06527778,-124.6491667,1,,3,,N,,,TUPU,Tufted Puffin,120,0,8,4,0,4,0,6,12,,
2015,7/28/2015,Alexander Island,174010,Drew Schwitters,Nick Metheny,Erin Stehr,,9:01,9:33,0:32,NW,47.799867,-124.509017,S,47.796883,-124.50715,2,64,2,,N,P,,PECO,Pelagic Cormorant,1230,0,0,24,0,0,0,0,24,,4 ft swell at 10 seconds
2015,7/28/2015,Alexander Island,174010,Drew Schwitters,Nick Metheny,Erin Stehr,,9:01,9:33,0:32,NW,47.799867,-124.509017,S,47.796883,-124.50715,2,64,2,,N,P,,PIGU,Pigeon Guillemot,290,68,0,66,0,0,0,0,134,,4 ft swell at 10 seconds
2015,7/28/2015,Alexander Island,174010,Drew Schwitters,Nick Metheny,Erin Stehr,,9:01,9:33,0:32,NW,47.799867,-124.509017,S,47.796883,-124.50715,2,64,2,,N,P,,COMU,Common Murre,300,2,0,0,0,0,0,0,2,,4 ft swell at 10 seconds
2015,7/28/2015,Alexander Island,174010,Drew Schwitters,Nick Metheny,Erin Stehr,,9:01,9:33,0:32,NW,47.799867,-124.509017,S,47.796883,-124.50715,2,64,2,,N,P,,BLOY,Black Oystercatcher,2870,0,0,3,0,0,0,0,3,,4 ft swell at 10 seconds
2015,7/28/2015,Alexander Island,174010,Drew Schwitters,Nick Metheny,Erin Stehr,,9:01,9:33,0:32,NW,47.799867,-124.509017,S,47.796883,-124.50715,2,64,2,,N,P,,GWGU,Glaucous-winged Gull ,440,1,0,135,5,0,0,0,141,,4 ft swell at 10 seconds
2015,7/28/2015,Alexander Island,174010,Drew Schwitters,Nick Metheny,Erin Stehr,,9:01,9:33,0:32,NW,47.799867,-124.509017,S,47.796883,-124.50715,2,64,2,,N,P,,BRAC,Brandts Cormorant,1220,0,0,18,0,0,0,0,18,,4 ft swell at 10 seconds
2015,7/28/2015,Alexander Island,174010,Drew Schwitters,Nick Metheny,Erin Stehr,,9:01,9:33,0:32,NW,47.799867,-124.509017,S,47.796883,-124.50715,2,64,2,,N,P,,DCCO,Double-crested Cormorant,1200,0,0,4,0,0,0,0,4,,4 ft swell at 10 seconds
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lorenz Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,p,W,TUPU,Tufted Puffin,120,0,0,37,0,0,0,0,37,,
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lorenz Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,t,W-S-E,TUPU,Tufted Puffin,120,13,0,0,0,0,0,0,13,,
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,BRPE,Brown Pelican,1260,7,0,48,0,0,0,0,55,,4 ft swell at 9 seconds
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,PIGU,Pigeon Guillemot,290,2,0,0,0,0,0,0,2,,4 ft swell at 9 seconds
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,WEGR,Western Grebe,10,36,0,0,0,0,0,0,36,,4 ft swell at 9 seconds
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,DCCO,Double-crested Cormorant,1200,0,0,3,0,0,0,0,3,,4 ft swell at 9 seconds
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,SUSC,Surf Scoter,1660,6,0,0,0,0,0,0,6,,4 ft swell at 9 seconds
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,BRAC,Brandts Cormorant,1220,0,0,5,0,0,0,0,5,,4 ft swell at 9 seconds
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,PECO,Pelagic Cormorant,1230,0,0,3,0,0,0,0,3,,4 ft swell at 9 seconds
2015,7/28/2015,Erin,174101,Drew Schwitters,Nick Metheny,Erin Stehr,,13:04,13:19,0:15,,,,,,,2,64,0,,N,P,E,GWGU,Glaucous-winged Gull ,440,0,0,22,0,0,0,0,22,,4 ft swell at 9 seconds
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lorenz Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,p,E,TUPU,Tufted Puffin,120,0,0,45,0,0,0,1,45,,
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,GWGU,Glaucous-winged Gull ,440,6,0,115,0,0,0,0,121,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,PIGU,Pigeon Guillemot,290,13,0,17,0,0,0,0,30,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,COMU,Common Murre,300,614,0,0,0,0,0,0,614,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,BRPE,Brown Pelican,1260,11,0,4,0,0,0,0,15,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,PECO,Pelagic Cormorant,1230,35,0,12,0,0,0,0,47,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,PEFA,Peregrine Falcon,3560,0,0,2,0,0,0,0,2,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,PALO,Pacific Loon,100,1,0,0,0,0,0,0,1,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,,RHAU,Rhinoceros Auklet ,150,9,0,0,0,0,0,0,9,,4 ft swell at 9 seconds
2015,7/28/2015,Rounded Island,174007,Drew Schwitters,Nick Metheny,Erin Stehr,,8:22,8:54,0:32,N,47.831533,-124.555067,SE,47.829917,-124.55335,2,62,3,,N,P,N,TUPU,Tufted Puffin,120,9,16,0,0,0,0,1,25,,4 ft swell at 9 seconds
2015,7/28/2015,Rounded Island,174007,Drew Schwitters,Nick Metheny,Erin Stehr,,8:22,8:54,0:32,N,47.831533,-124.555067,SE,47.829917,-124.55335,2,62,3,,N,P,S,TUPU,Tufted Puffin,120,9,5,0,0,0,0,0,14,,4 ft swell at 9 seconds
2016,8/2/2016,Rounded Island,174007,Chad Norris,Drew Schwitters,Corey VanStratt,,8:31,9:06,0:35,W,47.83027,-124.55358,E,47.82991,-124.55641,1,50,3,,N,P,W ,TUPU,Tufted Puffin,120,62,10,0,0,0,0,7,72,,"Calm, 2 foot swell at 13 seconds"
2016,8/2/2016,Rounded Island,174007,Chad Norris,Drew Schwitters,Corey VanStratt,,8:31,9:06,0:35,W,47.83027,-124.55358,E,47.82991,-124.55641,1,50,3,,N,T,,TUPU,Tufted Puffin,120,0,1,0,0,0,0,1,1,,"Calm, 2 foot swell at 13 seconds"
2015,7/28/2015,Kohchaa (uh),174041,Drew Schwitters,Nick Metheny,Erin Stehr,,6:52,7:07,0:15,SW,47.909417,-124.652267,SW,47.909417,-124.652267,2,59,1,,N,P,SW,GWGU,Glaucous-winged Gull ,440,0,0,14,3,0,0,0,17,,4 ft swell at 9 seconds
2015,7/28/2015,Kohchaa (uh),174041,Drew Schwitters,Nick Metheny,Erin Stehr,,6:52,7:07,0:15,SW,47.909417,-124.652267,SW,47.909417,-124.652267,2,59,1,,N,P,SW,PECO,Pelagic Cormorant,1230,0,0,24,0,0,0,0,24,,4 ft swell at 9 seconds
2015,7/28/2015,Kohchaa (uh),174041,Drew Schwitters,Nick Metheny,Erin Stehr,,6:52,7:07,0:15,SW,47.909417,-124.652267,SW,47.909417,-124.652267,2,59,1,,N,P,SW,DCCO,Double-crested Cormorant,1200,0,0,18,0,0,0,0,18,,4 ft swell at 9 seconds
